age,bought_insurance
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
34,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,1
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
38,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
41,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
42,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
43,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
46,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
47,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,0
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
48,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
49,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
50,1
